title,full_text,generated
카드파이트!! 뱅가드의 등장인물 목록,주인공의 성우는 타카노하시 츠바사입니다.,1
독일 전함 비스마르크,"연료가 부족하여 공격을 피할 수 없었던 비스마르크는 자침을 선택하고 오전 10시 40분에 침몰했고, 덜시치어는 U-보트의 접근으로 구조를 포기하여 2,200여 명 중 114명만이 구조되었다.",1
양운,"기원전 66년, 양운은 김안상을 통해 선제에게 곽우의 반란을 알리고, 반란 진압 후 평통후에 봉해지고 중랑장이 되었다.",1
ABO식 혈액형,"1901년 오스트리아의 카를 란트슈타이너가 발견한 ABO 혈액형 분류법은 A형, B형, AB형, O형 네 가지로 나뉘며, 사람의 혈액을 섞었을 때 일어나는 응집 반응을 통해 항원-항체 반응을 기준으로 구분한다.",1
상고,"상고는 원심 판결의 법률적 측면만을 검토하여 법령 위반 여부를 판단하는 절차로, 원칙적으로 피고인을 소환하지 않고 소송 기록만을 검토하여 결정되지만, 예외적으로 피고인 소환 및 공개변론이 가능하며,  고등법원의 제2심 또는 지방법원 합의부의 제2심 종국판결에 대한 이의신청으로, 항소가 제기되면 상고의 효력은 잃게 된다.",1
허정,"1960년 군사혁명 직후, 매그루더 사령관과 그린 주한미국 대리대사가 윤보선 대통령에게 UN군 병력 동원을 허가해달라고 요청했지만, 윤 대통령은 거절했다.",1
정서,"유아기는 정서가 짧고 폭발적이며 빈번하지만, 아동기는 비교적 안정적이며 극단적인 표현은 적지만, 정서를 일으키는 대상과 형태는 다양해지며, 두려움의 대상 또한 생활 경험과 상상력 발달에 따라 변화한다.",1
발해의 교통로,"상경에서 왕청현으로 내려와 팔련성과 크라스키노토성에 가까워지면, 러시아 연해주 크라스키노토성 푸시에트항으로 배를 타고 훈춘 동남 4km 떨어진 곳으로 이동할 수 있다.",1
다카하시 요시노부,"수술 후 회복이 지연되어 시범경기 중반에 참가했고, 감독의 센타 라인 강화 전략으로 중견수로 복귀했으나, 4월 히로시마전에서 다이빙 캐치 시 옆구리 부상으로 한 달간 경기에 나서지 못했다.",1
G-SHOCK,"처음에는 시계 전체를 부드러운 소재로 덮어 충격을 흡수해보려고 했지만, 충분한 효과를 위해 너무 커져 야구공처럼 되었다.",1
도널드 위니컷,"쇄골 골절 이후 자신을 치료하고 싶다는 열망을 일기에 적은 위니컷은 처음으로 캠브리지 레이스쿨에서 의학을 공부하기로 결심했지만, 제1차 세계대전으로 인해 캠브리지 임시병동에서 의학 실습을 하게 되면서 학업은 중단되었다.",1
산시성 (섬서성),"1935년 10월, 마오쩌둥을 포함한 중국 공산주의자들이 옌안에 도착하여 중국 공산화의 기반을 다지자, 1936년 말 장제스는 산서에서 홍군을 제거하기 위해 시안으로 향했고, 이곳에서 장쉐량이 장제스를 감금하며 항일전선 협력을 요구하는 시안사변이 일어나 제2차 국공합작이 결성되었다.",1
메탈슬러그 3,"게임 최종 미션에서 1P 캐릭터가 마즈피플에 의해 납치당하는 사건이 발생하면 1P 캐릭터가 변경되고, 납치된 캐릭터는 나머지 게임 시간 동안 선택 불가능하며, 후반부에 복제되어 플레이어를 공격하지만 마지막 보스전에서는 마즈피플의 우주선을 타고 플레이어를 지원한다.",1
인천광역시의 코로나19 범유행,"2022년 1월 30일, 인천광역시 코로나19 확진자가 5만 명을 넘었다.",1
도고 시게노리,"1938년 도고는 소련과의 관계가 악화된 시기에 소련 대사로 임명되어, 소련-일본 어업협정, 노몬한 사건 정전협상, 소련-일본 불가침조약 협상을 주도하며 사할린 문제를 포함한 다양한 협상을 이끌었다.",1
썬더코어,썬더코인(TT)을 사용하는 이더리움 호환 퍼블릭 블록체인이자 썬더코어(ThunderCore)입니다.,1
대한민국의 민속예술제,1960년부터는 민속예술 발굴과 개발을 위해 본격적인 경연대회 형태로 진행되면서 각지의 민속놀이가 참여하며 매년 10월 3일간 20여 종의 공연을 통해 10년 만에 50여 종의 새로운 문화재와 수천 명의 출연자가 참여하는 대규모 행사로 성장했다.,1
마피아 (게임),마피아의 턴이 끝나면 경찰이 등장하여 저녁 시간에 한 명을 선택하고 그 사람의 직업을 밝혀낸다.,1
동구권,1945년부터 1978년까지 알바니아는 엔베르 호자의 공산주의 정권 아래 소련과 유고슬라비아와의 관계 변화를 겪으면서 국제 정세에 휘둘렸다.,1
이준 열사 기념관,이위종이 낸 성명서가 고종의 밀사 여부에 대한 의문을 더욱 키우고 있다.,1
크루세이더 퀘스트,"크루세이더 퀘스트는 주로 영혼석 연대기와 칼라드 연대기로 이루어져 있으며,  영혼석 연대기에는 사도의 부활, 푹풍의 기억과 하드모드, 제국의 군단과 하드모드, 빛의 계승자와 하드모드가 포함됩니다.",1
국채보상운동기념공원,대구광역시 중구 동인동에 위치한 국채보상운동기념공원은 과거 '동인공원'이라 불렸다가 1999년 4월 현재의 이름으로 바뀌었다.,1
고바야시 가오루 (살인자),"히가시스미요시 지국에서 23만 엔의 신문 구독료가 도난당은 후, 지국장은 고바야시가 횡령했다는 사실을 알고 구속영장 발부를 요청했으나, 고바야시의 재정적 보상 약속을 받고 사건을 은폐하여 경찰에 알리지 않아 고바야시는 아리야마를 납치살해할 수 있었다.",1
홍성유,"한국 현대사의 뒷면을 다룬 그의 대표작으로는 김두한을 중심으로 쓴 《인생극장》이 일간지에 연재되었으며, 이후 《장군의 아들》(전8권)이라는 제목으로 출간되었다.",1
홍문종 (정치인),한국독립문화원 매각 논쟁.,1
윤지오,"1987년 전라남도 출생으로, 그녀는 대전에서 유아기를 보낸 후 서울에서 초·중학교를 졸업하고 2000년 9월 캐나다로 이민, 캐나다에서 중·고등학교를 마치고 대한민국으로 돌아와 연예 활동과 학업을 병행하며 2011년 한양대학교 국제경영 MBA 학위를 취득했다.",1
이시카와현,"조몬시대 후기부터 말기까지, 가나자와시 지카모리 유적과 노노이치시 고쿄즈카 유적 등의 유적지가 발견되었다.",1
함종 어씨,"영돈녕부사 어유구의 딸 어씨가 경종의 왕비가 되자, 그의 아버지인 어유구는 함종부로 봉해졌다.",1
구스타브 3세,"13일간의 투병 끝에 1792년 3월 29일, 구스타브 3세는 스웨덴 왕궁에서 패혈증과 폐렴으로 사망했고, 리다르홀멘 예배당에서 장례식이 거행되었다.",1
페리클레스,스파르타는 아테나이에 메가라 법령 철회와 페리클레스 추방 등의 양보를 요구하고 거부 시 전쟁을 예고하며 아테나이 내부 갈등을 조장하고자 했다.,1
미국의 역사 (1865-1918),"1893년 금융 위기는 은행 파산과 실업, 농산물 가격 하락을 야기하며 남부와 중서부를 휩쓸었고, 클리블랜드 대통령의 부실한 대응으로 민주당은 혼란에 빠졌다.",1
무원황후,"그녀가 병이 들어가자 무제가 호부인을 깊이 사랑하는 모습을 보여준 것을 알게 되자, 태자의 자리를 위협받을까 두려워하였고, 임종 직전 무제 옆에 누워 남윤을 推荐하며 눈물을 흘렸다.",1
와실라,"2008년 미국 대통령 선거에서 존 매케인 후보의 부통령 후보로 세라 페일린이 지명되었을 때, 알래스카 주지사였던 그녀의 과거 경력 때문에 국제적 관심을 받았다.",1
갈색왜성,"'흑색왜성'이란 용어는 백색왜성이 빛을 더 이상 내지 않는 냉각된 상태를 뜻하지만, 그렇게 되기까지의 시간이 우주의 나이보다 길어 아직 발견된 적이 없다.",1
입법회 종합 빌딩,입법회종합대루 단지 건축은 입법회의 독특한 위상과 투명하면서도 품위 있는 이미지를 강조하는 것을 목표로 했다.,1
조논,"몽골에서는 카안과 가까운 친족 남성이 임명되었고, 청나라 시대에는 오르도스의 조논이 익자오맹의 장으로 청나라 황제로부터 임명되었다.",1
대한민국 임시정부,"1948년 초, 단선단정론과 남북협상론의 갈등으로 흔들렸던 이승만과 김구, 김규식의 관계는 시간이 지나면서 서서히 회복되었지만, 이승만과 한국민주당의 관계는 1948년 7월 대한민국 초대 내각 구성 과정에서 깨졌다.",1
데이터 클러스터,"클러스터 크기는 파일 시스템의 디스크 공간 사용 효율성에 영향을 미치며, 클러스터 크기가 클수록 작은 파일의 디스크 공간 낭비가 증가하지만, 기록 관리 및 파일 단편화를 줄여 읽기/쓰기 속도를 향상시킬 수 있다.",1
안창호,"안창호는 1897년 서재필, 이승만, 유길준, 윤치호 등이 주도한 독립협회에 가입하고 이승만, 양기탁, 윤치호, 이상재, 이동녕과 함께 만민공동회에 참여하여, 만민공동회 관서지방 발기회에도 참여했다.",1
크리스티안 두고폴스키,"2005년 8월 스키 점프 그랑프리에서 상위권에 오르며 활약했으나, 2006년 월드컵에서 48위를 기록하며 포인트 취득에 실패하고 컨티넨털컵에서 2006년 2월 공동 2위를 차지하는 등 활약을 이어갔다.",1
자위단원호회,"자위단원호회는 설립과 동시에 조직을 갖추고 각 지역으로 파견된 회원들이 총을 든 채 양복 차림으로 한일 병합 반대 세력을 위협하며 활동했고, 일본인 고문 추대 및 통감부 관리의 지방 순회 동행 등을 통해 통감부의 간섭이 명백했다.",1
김수근 (건축가),"1974년 국민대학교에 초빙된 김수근 교수는 건축학과, 의상학과, 장식미술학과, 생활미술학과를 통합하여 조형학부를 설립하고 1979년에는 국민대학교 조형대학의 첫 학장으로 취임했다.",1
스토우빌선,"GO 트랜싯은 평일과 주말, 공휴일을 포함하여 링컨빌과 유니언역, 마운트조이역을 연결하는 다양한 시간대에 열차를 운행한다.",1
스페인의 역사,"스페인 역사는 이베리아 반도에서 살았던 다양한 민족과 국가들의 흔적을 간직하고 있으며, 오늘날 스페인, 포르투갈, 안도라, 지브롤터로 이루어진 이베리아 반도를 그대로 이어받고 있다.",1
바이마츠린,"바이마츠린은 1986년 군대를 떠나 티베트 자치구 인민정부의 다양한 부서에서 일하면서 1998년에는 티베트 자치구 정협 비서장, 2000년에는 중국공산당 산난시 시위원회 부서기를 지냈으며, 이 기간 동안 중국공산당 중앙당교에서 대학원 학위를 취득했다.",1
사회 선택 이론,"""공공 선택""과 ""사회 선택""은 상호 밀접한 관련이 있다.",1
부천시,많은 시민들이 그 뜻을 숙고할 수 있도록 노력하고 있다.,1
대한민국-인도네시아 관계,"2017년 11월 9일, 문재인 대통령과 조코 위도도 대통령은 대한민국과 인도네시아 관계를 '특별 전략적 동반자 관계'로 격상하며, 외교, 국방 분야 협력 강화를 약속하는 공동성명을 발표했다.",1
아라쉬 (가수),"스웨덴 이란계 가수 아라쉬(본명: 아라쉬 라바프, 1977년 4월 23일 ~ )는 2009년 유로비전 송 콘테스트에 아이셀 테이무르자데와 함께 아제르바이잔 대표로 참가했다.",1
평면의 결정군,월페이퍼의 변환에 대한 의존성.,1
차 옌,차옌은 한국의 커피믹스처럼 가루 형태로 출시되었다.,1
5·16 군사 정변,"6군단 포병단 5개 대대 3,000여 명을 비롯하여 서울 진주로 진격한 제5, 12, 30, 33사단과 2군 등 여러 장교들을 포함한 수만 명이 모였다.",1
세상은 넓다의 에피소드 목록,에콰도르로 향하는 여정의 첫 번째 정류지는 악마의 코였다.,1
구스타브 1세 바사,"스웨덴 귀족들은 과거의 적과의 연합을 옹호할 수 없었고, 그들의 신뢰를 얻기에는 구스타브의 태도가 너무 비판적이었다.",1
편지,"편지란 상대방에게 메시지를 전달하기 위해 쓰는 글쓰기이며, 간독이나 서찰로도 불린다.",1
내촌중학교 (강원),창의적이고 경쟁력 있는 학생을 양성한다.,1
일본의 궤간논쟁,"오쿠마 내각 시대 철도 궤간 개편론은 정우회 약화를 목표로 한 정책이었을 가능성이 있으며, 실제 실행 의도는 명확하지 않다.",1
마르쿠스 아우렐리우스,"루키우스는 153년 재무관으로 정치 생활을 시작하여 154년에는 집정관, 161년에는 마르쿠스와 함께 다시 집정관직에 올랐고, 아우구스투스의 아들 외에는 다른 직책을 맡지 않았다.",1
